Year,Location,Experiment,Genotype,Species,PlantID_ReplicateNumber,Plot,Replicate,Test_Type,Tester_Name,Planting_Date,Testing_Date,Torsional_Stiffness_Nm/rad,raw_data_file,Additional_Notes,DAP
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_1,749,1,A,Than,5/23/22,9/21/22,32.54115,749-1_09_21_2022_13_30_26.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_2,749,2,A,Than,5/23/22,8/6/22,25.1881414,749-2_08_06_2022_13_20_58.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_2,749,2,A,Than,5/23/22,8/18/22,60.80804,749-2_08_18_2022_12_34_08.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_2,749,2,A,Than,5/23/22,9/1/22,38.94571,749-2_09_01_2022_12_28_50.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_2,749,2,A,Than,5/23/22,9/9/22,18.983456,749-2_09_09_2022_17_55_39.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_3,749,3,A,Than,5/23/22,8/6/22,21.843873,749-3_08_06_2022_13_24_09.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_3,749,3,A,Than,5/23/22,8/18/22,25.3922921,749-3_08_18_2022_12_49_49.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_3,749,3,A,Than,5/23/22,9/1/22,24.6461323,749-3_09_01_2022_12_29_57.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_3,749,3,A,Than,5/23/22,9/9/22,13.1166696,749-3_09_09_2022_17_56_26.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_4,749,4,A,Than,5/23/22,8/6/22,47.141608,749-4_08_06_2022_13_26_15.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_4,749,4,A,Than,5/23/22,8/18/22,97.301915,749-4_08_18_2022_12_54_29.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_4,749,4,A,Than,5/23/22,9/1/22,72.8668428,749-4_09_01_2022_12_31_18.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_4,749,4,A,Than,5/23/22,9/9/22,37.28433,749-4_09_09_2022_17_57_15.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,749_4,749,4,A,Than,5/23/22,9/21/22,62.41936,749-4_09_21_2022_13_35_11.xlsx,NA,121
2022,Newark,IOS-NSF,,Maize,750_1,750,1,A,Than,5/23/22,8/18/22,157.064352,701-1_08_18_2022_14_34_20.xlsx,Mislabeled - unsure about Genotype,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_1,752,1,A,Than,5/23/22,8/6/22,72.3779592,752-1_08_06_2022_13_15_16.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_1,752,1,A,Than,5/23/22,8/18/22,75.161244,752-1_08_18_2022_12_59_13.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_1,752,1,A,Than,5/23/22,9/1/22,71.944336,752-1_09_01_2022_12_38_17.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_1,752,1,A,Than,5/23/22,9/9/22,68.3132813,752-1_09_09_2022_17_58_11.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_1,752,1,A,Than,5/23/22,9/21/22,56.40717,752-1_09_21_2022_13_27_25.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_2,752,2,A,Than,5/23/22,8/6/22,32.588241,752-2_08_06_2022_13_12_59.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_2,752,2,A,Than,5/23/22,8/18/22,77.5630684,752-2_08_18_2022_13_00_36.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_2,752,2,A,Than,5/23/22,9/1/22,66.6198149,752-2_09_01_2022_12_37_03.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_2,752,2,A,Than,5/23/22,9/9/22,44.6673539,752-2_09_09_2022_17_59_55.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_2,752,2,A,Than,5/23/22,9/21/22,53.520221,752-2_09_21_2022_13_26_26.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_3,752,3,A,Than,5/23/22,8/6/22,57.41285,752-3_08_06_2022_13_10_24.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_3,752,3,A,Than,5/23/22,8/18/22,94.784804,752-3_08_18_2022_13_02_35.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_3,752,3,A,Than,5/23/22,9/1/22,103.998897,752-3_09_01_2022_12_35_10.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_3,752,3,A,Than,5/23/22,9/9/22,60.6140089,752-3_09_09_2022_18_00_55.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_3,752,3,A,Than,5/23/22,9/21/22,86.054517,752-3_09_21_2022_13_25_15.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_4,752,4,A,Than,5/23/22,8/6/22,49.858007,752-4_08_06_2022_12_00_24.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_4,752,4,A,Than,5/23/22,8/18/22,66.035569,752-4_08_18_2022_13_04_00.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_4,752,4,A,Than,5/23/22,9/1/22,60.913164,752-4_09_01_2022_12_33_47.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_4,752,4,A,Than,5/23/22,9/9/22,39.3818998,752-4_09_09_2022_18_01_53.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_4,752,4,A,Than,5/23/22,9/21/22,57.132237,752-4_09_21_2022_13_23_55.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_5,752,5,A,Than,5/23/22,8/6/22,26.478551,752-5_08_06_2022_11_58_30.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_5,752,5,A,Than,5/23/22,8/18/22,51.033253,752-5_08_18_2022_13_04_57.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_5,752,5,A,Than,5/23/22,9/1/22,55.4216642,752-5_09_01_2022_12_32_35.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_5,752,5,A,Than,5/23/22,9/9/22,30.675508,752-5_09_09_2022_18_02_39.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_5,752,5,A,Than,5/23/22,9/21/22,41.295613,752-5_09_21_2022_13_23_02.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_6,752,6,A,Than,5/23/22,8/6/22,2.50340403,752-6_08_06_2022_13_17_17.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_6,752,6,A,Than,5/23/22,8/18/22,25.0414305,752-6_08_18_2022_12_57_24.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_6,752,6,A,Than,5/23/22,9/1/22,21.6846053,752-6_09_01_2022_13_16_25.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_6,752,6,A,Than,5/23/22,9/9/22,14.5100922,752-6_09_09_2022_17_58_55.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2, Ub3, tsh4 - mum1 tripile in B73",Maize,752_6,752,6,A,Than,5/23/22,9/21/22,29.5999,752-6_09_21_2022_13_28_25.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_1,753,1,A,Than,5/23/22,8/6/22,83.928154,753-1_08_06_2022_11_49_38.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_1,753,1,A,Than,5/23/22,8/18/22,105.168197,753-1_08_18_2022_12_24_19.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_1,753,1,A,Than,5/23/22,9/1/22,103.28796,753-1_09_01_2022_12_04_37.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_1,753,1,A,Than,5/23/22,9/9/22,82.55266,753-1_09_09_2022_18_03_46.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_1,753,1,A,Than,5/23/22,9/21/22,66.25873,753-1_09_21_2022_13_17_07.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_12,753,12,A,Than,5/23/22,9/21/22,57.1101751,755-12_09_21_2022_12_34_28.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_15,753,15,A,Than,5/23/22,9/21/22,110.034014,755-15_09_21_2022_12_33_19.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_2,753,2,A,Than,5/23/22,8/6/22,67.880508,753-2_08_06_2022_11_51_36.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_2,753,2,A,Than,5/23/22,8/18/22,158.67091,753-2_08_18_2022_12_26_03.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_2,753,2,A,Than,5/23/22,9/1/22,129.632052,753-2_09_01_2022_12_05_58.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_2,753,2,A,Than,5/23/22,9/9/22,135.945477,753-2_09_09_2022_18_04_45.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_2,753,2,A,Than,5/23/22,9/21/22,63.7062885,753-2_09_21_2022_13_18_10.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_3,753,3,A,Than,5/23/22,8/6/22,85.391713,753-3_08_06_2022_11_53_58.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_3,753,3,A,Than,5/23/22,8/18/22,148.20929,753-3_08_18_2022_12_27_47.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_3,753,3,A,Than,5/23/22,9/1/22,147.264701,753-3_09_01_2022_12_07_42.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_3,753,3,A,Than,5/23/22,9/9/22,106.640182,753-3_09_09_2022_18_05_49.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_3,753,3,A,Than,5/23/22,9/21/22,182.63077,753-3_09_21_2022_13_19_44.xlsx,NA,121
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_4,753,4,A,Than,5/23/22,8/6/22,71.632684,753-4_08_06_2022_11_56_28.xlsx,NA,75
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_4,753,4,A,Than,5/23/22,8/18/22,119.075955,753-4_08_18_2022_12_30_23.xlsx,NA,87
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_4,753,4,A,Than,5/23/22,9/1/22,111.700238,753-4_09_01_2022_12_09_31.xlsx,NA,101
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_4,753,4,A,Than,5/23/22,9/9/22,74.2514154,753-4_09_09_2022_18_06_47.xlsx,NA,109
2022,Newark,IOS-NSF,"Ub2 mum1, Ub3 mum3",Maize,753_4,753,4,A,Than,5/23/22,9/21/22,112.31944,753-4_09_21_2022_13_21_35.xlsx,NA,121
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_1,754,1,A,Than,5/23/22,8/6/22,50.614618,754-1_08_06_2022_11_12_48.xlsx,NA,75
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_1,754,1,A,Than,5/23/22,8/18/22,89.3313202,754-1_08_18_2022_10_59_13.xlsx,NA,87
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_1,754,1,A,Than,5/23/22,9/1/22,100.362546,754-1_09_01_2022_11_53_59.xlsx,NA,101
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_1,754,1,A,Than,5/23/22,9/9/22,72.7251288,754-1_09_09_2022_18_12_43.xlsx,NA,109
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_1,754,1,A,Than,5/23/22,9/21/22,68.9256229,754-1_09_21_2022_12_43_33.xlsx,NA,121
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_2,754,2,A,Than,5/23/22,8/6/22,91.26027,754-2_08_06_2022_11_14_12.xlsx,NA,75
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_2,754,2,A,Than,5/23/22,8/18/22,121.00373,754-2_08_18_2022_11_02_02.xlsx,NA,87
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_2,754,2,A,Than,5/23/22,9/1/22,107.253335,754-2_09_01_2022_11_55_31.xlsx,NA,101
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_2,754,2,A,Than,5/23/22,9/9/22,72.4596675,754-2_09_09_2022_18_13_37.xlsx,NA,109
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_2,754,2,A,Than,5/23/22,9/21/22,77.4486908,754-2_09_21_2022_12_42_25.xlsx,NA,121
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_3,754,3,A,Than,5/23/22,8/6/22,94.642773,754-3_08_06_2022_11_15_24.xlsx,NA,75
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_3,754,3,A,Than,5/23/22,8/18/22,187.55005,754-3_08_18_2022_11_03_37.xlsx,NA,87
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_3,754,3,A,Than,5/23/22,9/1/22,147.750319,754-3_09_01_2022_11_57_20.xlsx,NA,101
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_3,754,3,A,Than,5/23/22,9/9/22,134.34548,754-3_09_09_2022_18_14_30.xlsx,NA,109
2022,Newark,IOS-NSF,tsh4 mum 1,Maize,754_3,754,3,A,Than,5/23/22,9/21/22,129.235171,754-3_09_21_2022_12_41_16.xlsx,NA,121
2022,Newark,IOS-NSF,Cg1 (W22/Mo17) x B73,Maize,755_1,755,1,A,Than,5/23/22,9/21/22,40.705373,755-1_09_21_2022_12_39_17.xlsx,NA,121
2022,Newark,IOS-NSF,Cg1 (W22/Mo17) x B73,Maize,755_8,755,8,A,Than,5/23/22,9/21/22,50.531458,755-8_09_21_2022_12_36_21.xlsx,NA,121
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_1,225,1,A,jr,6/26/20,8/20/20,114.013,225_1_08_20_2020_11_44_29.xls,NA,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_10,225,10,A,jr,6/26/20,8/20/20,88.662,225_10_08_20_2020_11_32_46.xls,NA,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_2,225,2,A,jr,6/26/20,8/20/20,114.899,225_2_08_20_2020_11_43_00.xls,NA,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_3,225,3,A,jr,6/26/20,8/20/20,8.681,225_3_08_20_2020_11_41_25.xls,small plant,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_4,225,4,A,jr,6/26/20,8/20/20,111.128,225_4_08_20_2020_11_39_23.xls,NA,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_5,225,5,A,jr,6/26/20,8/20/20,76.607,225_5_08_20_2020_11_37_55.xls,slightly crooked stalk,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_6,225,6,A,jr,6/26/20,8/20/20,87.616,225_6_08_20_2020_11_36_26.xls,NA,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_7,225,7,A,jr,6/26/20,8/20/20,109.186,225_7_08_20_2020_11_34_53.xls,NA,55
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_1,225,1,A,jr,6/26/20,9/25/20,175.047,225-1_09_25_2020_12_35_06.xls,NA,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_1,225,1,B,jr,6/26/20,9/25/20,109.306,225-1_09_25_2020_12_35_42.xls,1WR,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_2,225,2,A,jr,6/26/20,9/25/20,158.539,225-2_09_25_2020_12_33_19.xls,NA,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_2,225,2,B,jr,6/26/20,9/25/20,90.914,225-2_09_25_2020_12_33_56.xls,1WR,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_4,225,4,A,jr,6/26/20,9/25/20,155.437,225-4_09_25_2020_12_31_19.xls,NA,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_4,225,4,B,jr,6/26/20,9/25/20,96.887,225-4_09_25_2020_12_32_01.xls,1WR,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_6,225,6,A,jr,6/26/20,9/25/20,111.996,225-6_09_25_2020_12_29_15.xls,NA,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_6,225,6,B,jr,6/26/20,9/25/20,78.248,225-6_09_25_2020_12_29_48.xls,1 WR,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_7,225,7,A,jr,6/26/20,9/25/20,138.101,225-7_09_25_2020_12_26_51.xls,NA,91
2020,Newark,Lodging Hybrids,LH145 x DK3IIH6,Maize,225_7,225,7,B,jr,6/26/20,9/25/20,89.837,225-7_09_25_2020_12_27_45.xls,1 WR,91
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_2,226,2,A,jr,6/26/20,8/20/20,129.547,226_2_08_20_2020_11_48_07.xls,NA,55
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_3,226,3,A,jr,6/26/20,8/20/20,78.807,226_3_08_20_2020_11_49_50.xls,slightly curved stalk,55
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_9,226,9,A,jr,6/26/20,8/20/20,76.661,226_9_08_20_2020_11_51_59.xls,slightly curved stalk,55
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_2,226,2,A,jr,6/26/20,9/25/20,137.987,226-2_09_25_2020_12_37_01.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_2,226,2,B,jr,6/26/20,9/25/20,56.315,226-2_09_25_2020_12_37_58.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_9,226,9,A,jr,6/26/20,9/25/20,111.446,226-9_09_25_2020_12_39_33.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x DK3IIH6,Maize,226_9,226,9,B,jr,6/26/20,9/25/20,51.018,226-9_09_25_2020_12_40_24.xls,2WR,91
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_1,228,1,A,JR,6/26/20,8/22/20,111.266,228_1_08_22_2020_11_16_10.xls,NA,57
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_6,228,6,A,JR,6/26/20,8/22/20,85.94,228_6_08_22_2020_11_18_19.xls,NA,57
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_7,228,7,A,JR,6/26/20,8/22/20,95.75,228_7_08_22_2020_11_20_38.xls,NA,57
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_8,228,8,A,JR,6/26/20,8/22/20,125.794,228_8_08_22_2020_11_23_04.xls,NA,57
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_1,228,1,A,jr,6/26/20,9/25/20,59.495,228-1_09_25_2020_13_28_51.xls,NA,91
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_1,228,1,B,jr,6/26/20,9/25/20,73.524,228-1_09_25_2020_13_29_26.xls,1WR,91
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_7,228,7,A,jr,6/26/20,9/25/20,110.957,228-7_09_25_2020_13_30_54.xls,NA,91
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_7,228,7,B,JR,6/26/20,9/25/20,55.407,228-7_09_25_2020_13_34_36.xls,2WR,91
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_8,228,8,A,JR,6/26/20,9/25/20,91.816,228-8_09_25_2020_13_35_37.xls,NA,91
2020,Newark,Lodging Hybrids,PHK76 x PHP02,Maize,228_8,228,8,B,JR,6/26/20,9/25/20,90.63,228-8_09_25_2020_13_36_22.xls,1WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_1,229,1,A,jr,6/26/20,8/23/20,105.975,229_1_08_23_2020_11_18_16.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_2,229,2,A,jr,6/26/20,8/23/20,38.816,229_2_08_23_2020_11_19_33.xls,smaller plant,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_3,229,3,A,jr,6/26/20,8/23/20,124.622,229_3_08_23_2020_11_20_41.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_4,229,4,A,jr,6/26/20,8/23/20,130.406,229_4_08_23_2020_11_22_18.xls,slightly bent stalk,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_5,229,5,A,jr,6/26/20,8/23/20,116.663,229_5_08_23_2020_11_23_32.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_6,229,6,A,jr,6/26/20,8/23/20,122.703,229_6_08_23_2020_11_25_48.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_7,229,7,A,jr,6/26/20,8/23/20,125.88,229_7_08_23_2020_11_30_01.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_8,229,8,A,jr,6/26/20,8/23/20,51.797,229_8_08_23_2020_11_31_06.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_9,229,9,A,jr,6/26/20,8/23/20,104.29,229_9_08_23_2020_11_32_20.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_1,229,1,A,JR,6/26/20,9/25/20,64.889,229-1_09_25_2020_15_22_51.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_1,229,1,B,JR,6/26/20,9/25/20,48.428,229-1_09_25_2020_15_23_43.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_2,229,2,A,JR,6/26/20,9/25/20,39.349,229-2_09_25_2020_15_20_36.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_2,229,2,B,JR,6/26/20,9/25/20,47.437,229-2_09_25_2020_15_21_26.xls,1WR - SMALL,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_3,229,3,A,JR,6/26/20,9/25/20,73.473,229-3_09_25_2020_15_18_57.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_3,229,3,B,JR,6/26/20,9/25/20,48.044,229-3_09_25_2020_15_19_27.xls,1WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_4,229,4,A,JR,6/26/20,9/25/20,115.81,229-4_09_25_2020_15_16_37.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_4,229,4,B,JR,6/26/20,9/25/20,55.885,229-4_09_25_2020_15_17_43.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_5,229,5,A,JR,6/26/20,9/25/20,98.417,229-5_09_25_2020_15_14_21.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_5,229,5,B,JR,6/26/20,9/25/20,53.398,229-5_09_25_2020_15_15_19.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_6,229,6,A,JR,6/26/20,9/25/20,56.57,229-6_09_25_2020_15_11_22.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_6,229,6,B,JR,6/26/20,9/25/20,39.386,229-6_09_25_2020_15_12_19.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_7,229,7,A,JR,6/26/20,9/25/20,116.709,229-7_09_25_2020_15_09_43.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_7,229,7,B,JR,6/26/20,9/25/20,100.634,229-7_09_25_2020_15_10_17.xls,1WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_8,229,8,A,JR,6/26/20,9/25/20,98.987,229-8_09_25_2020_15_07_49.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_8,229,8,B,JR,6/26/20,9/25/20,52.436,229-8_09_25_2020_15_08_41.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_9,229,9,A,JR,6/26/20,9/25/20,77.228,229-9_09_25_2020_15_05_44.xls,NA,91
2020,Newark,Lodging Hybrids,LH82 x PHK76,Maize,229_9,229,9,B,JR,6/26/20,9/25/20,53.126,229-9_09_25_2020_15_06_39.xls,2WR,91
2020,Newark,Lodging Hybrids,LH82 x PHP02,Maize,230_1,230,1,A,jr,6/26/20,8/23/20,114.074,230_1_08_23_2020_11_33_32.xls,NA,58
2020,Newark,Lodging Hybrids,LH82 x PHP02,Maize,230_10,230,10,A,jr,6/26/20,8/23/20,115.804,230_10_08_23_2020_11_43_48.xls,NA,58
